symbol,date,bs_asset_accruals,fy_period
2132.HK,20231221,481664000.0,FY2024H1
2132.HK,20230728,463481000.0,FY2023H2
2132.HK,20221221,421710000.0,FY2023H1
2135.HK,20260428,173708000.0,FY2025H2
2135.HK,20250918,199010000.0,FY2025H1
2135.HK,20250424,214903000.0,FY2024H2
2135.HK,20240920,245306000.0,FY2024H1
2135.HK,20240419,188987000.0,FY2023H2
2135.HK,20230919,191455000.0,FY2023H1
2136.HK,20260423,14668465000.0,FY2025H2
2136.HK,20250910,14874007000.0,FY2025H1
2136.HK,20250429,15148800000.0,FY2024H2
2136.HK,20240830,14723857000.0,FY2024H1
2136.HK,20230824,14332088000.0,FY2023H1
2137.HK,20260423,1752729000.0,FY2025H2
2137.HK,20250918,977781000.0,FY2025H1
2137.HK,20250425,1703260000.0,FY2024H2
2137.HK,20240919,2240349000.0,FY2024H1
2137.HK,20240425,2708601000.0,FY2023H2
2137.HK,20230921,2710854000.0,FY2023H1
2138.HK,20250731,3268429000.0,FY2025H2
2138.HK,20241220,3793970000.0,FY2025H1
2138.HK,20240731,3872253000.0,FY2024H2
2138.HK,20231220,4081803000.0,FY2024H1
2138.HK,20230725,4059927000.0,FY2023H2
2138.HK,20221220,3767388000.0,FY2023H1
2139.HK,20260423,-499788000.0,FY2025H2
2139.HK,20250904,-482834000.0,FY2025H1
2139.HK,20250423,-476212000.0,FY2024H2
2139.HK,20240912,-430990000.0,FY2024H1
2139.HK,20240418,-404696000.0,FY2023H2
2139.HK,20230911,-388732000.0,FY2023H1
2142.HK,20260428,97200000.0,FY2025H2
2142.HK,20250926,59787000.0,FY2025H1
2142.HK,20250422,48193000.0,FY2024H2
2142.HK,20240916,36668000.0,FY2024H1
2142.HK,20240424,88156000.0,FY2023H2
2142.HK,20230918,54174000.0,FY2023H1
2145.HK,20260416,4165032000.0,FY2025H2
2145.HK,20250909,3293971000.0,FY2025H1
2145.HK,20250410,3137148000.0,FY2024H2
2145.HK,20240913,2897588000.0,FY2024H1
2145.HK,20240425,2431138000.0,FY2023H2
2145.HK,20230925,2241123000.0,FY2023H1
2146.HK,20260429,3775289198.81,FY2025H2
2146.HK,20250930,3837868907.5299997,FY2025H1
2146.HK,20250430,3585610364.7599998,FY2024H2
2146.HK,20240930,3594955555.17,FY2024H1
2146.HK,20240430,3469567029.83,FY2023H2
2146.HK,20230928,3297962528.56,FY2023H1
2147.HK,20251031,353560000.0,FY2025H3
2147.HK,20250328,336732000.0,FY2025H2
2147.HK,20240927,284980000.0,FY2025H1
2147.HK,20240430,323321000.0,FY2023H2
2147.HK,20230927,189261000.0,FY2023H1
2148.HK,20250417,472440000.0,FY2024H2
2148.HK,20240926,412521000.0,FY2024H1
2148.HK,20240422,460826000.0,FY2023H2
2148.HK,20230927,365939000.0,FY2023H1
2149.HK,20260428,1293920000.0,FY2025H2
2149.HK,20250919,1178685000.0,FY2025H1
2149.HK,20250425,972792000.0,FY2024H2
2149.HK,20240920,912838000.0,FY2024H1
2149.HK,20240429,720089000.0,FY2023H2
2149.HK,20231218,629441000.0,FY2023H1
2150.HK,20260429,3756464000.0,FY2025H2
2150.HK,20250929,4984119000.0,FY2025H1
2150.HK,20250429,5586028000.0,FY2024H2
2150.HK,20240927,6240875000.0,FY2024H1
2150.HK,20240429,7096018000.0,FY2023H2
2150.HK,20230925,6594468000.0,FY2023H1
2152.HK,20260430,1577074000.0,FY2025H2
2152.HK,20250929,1506498000.0,FY2025H1
2152.HK,20250430,1360516000.0,FY2024H2
2152.HK,20240925,1346106000.0,FY2024H1
2152.HK,20240424,1219315000.0,FY2023H2
2152.HK,20230926,1182913000.0,FY2023H1
2153.HK,20250717,2936418000.0,FY2025H2
2153.HK,20241219,3027835000.0,FY2025H1
2153.HK,20240725,2915226000.0,FY2024H2
2153.HK,20231214,3022487000.0,FY2024H1
2153.HK,20230725,2930945000.0,FY2023H2
2153.HK,20221215,2914394000.0,FY2023H1
2155.HK,20260416,6848290000.0,FY2025H2
2155.HK,20250929,7077618000.0,FY2025H1
2155.HK,20250416,6312885000.0,FY2024H2
2155.HK,20240920,6762817000.0,FY2024H1
2155.HK,20240417,6763394000.0,FY2023H2
2155.HK,20230922,7045737000.0,FY2023H1
2156.HK,20260430,1094940000.0,FY2025H2
2156.HK,20250922,1207098000.0,FY2025H1
2156.HK,20250429,920474000.0,FY2024H2
2156.HK,20240913,1216856000.0,FY2024H1
2156.HK,20240429,791148000.0,FY2023H2
2156.HK,20230914,999260000.0,FY2023H1
2157.HK,20260422,2162456000.0,FY2025H2
2157.HK,20250919,1802221000.0,FY2025H1
2157.HK,20250425,1791947000.0,FY2024H2
2157.HK,20240924,1811057000.0,FY2024H1
2157.HK,20240425,1846646000.0,FY2023H2
2157.HK,20230922,1704001000.0,FY2023H1
2158.HK,20250725,3372715000.0,FY2025H2
2158.HK,20241227,3976454000.0,FY2025H1
2158.HK,20240726,3416578000.0,FY2024H2
2158.HK,20231228,3832143000.0,FY2024H1
2158.HK,20230727,3738715000.0,FY2023H2
2158.HK,20221228,3782652000.0,FY2023H1
2159.HK,20260422,91169000.0,FY2025H2
2159.HK,20250919,124903000.0,FY2025H1
2159.HK,20250425,122432000.0,FY2024H2
2159.HK,20240828,129107000.0,FY2024H1
2159.HK,20240425,133966000.00000001,FY2023H2
2159.HK,20230926,196872000.0,FY2023H1
2160.HK,20260428,490730000.0,FY2025H2
2160.HK,20250929,326014713.27266,FY2025H1
2160.HK,20250429,2567733000.0,FY2024H2
2160.HK,20240926,1696324000.0,FY2024H1
2160.HK,20240426,1512023000.0,FY2023H2
2160.HK,20230926,1847847000.0,FY2023H1
2161.HK,20250703,1339271000.0,FY2025H2
2161.HK,20241212,1253808000.0,FY2025H1
2161.HK,20240710,981048000.0,FY2024H2
2161.HK,20231212,1318992000.0,FY2024H1
2161.HK,20230707,1250819000.0,FY2023H2
2161.HK,20221215,1242494000.0,FY2023H1
2162.HK,20260429,3713670000.0,FY2025H2
2162.HK,20250925,3689178000.0,FY2025H1
2162.HK,20250428,3347703000.0,FY2024H2
2162.HK,20240923,3095414000.0,FY2024H1
2162.HK,20240424,3031824000.0,FY2023H2
2162.HK,20230919,2952003000.0,FY2023H1
2163.HK,20240830,7976384000.0,FY2024H1
2163.HK,20240328,8295373000.0,FY2023H2
2163.HK,20230831,8841896000.0,FY2023H1
2165.HK,20260420,220720000.0,FY2025H2
2165.HK,20250919,233099000.0,FY2025H1
2165.HK,20250416,250651000.0,FY2024H2
2165.HK,20240913,235866000.0,FY2024H1
2165.HK,20240418,216222000.0,FY2023H2
2165.HK,20230914,368165000.0,FY2023H1
2166.HK,20260417,2089982000.0,FY2025H2
2166.HK,20250919,2083675000.0000002,FY2025H1
2166.HK,20250417,1434302000.0,FY2024H2
2166.HK,20240913,1708569000.0,FY2024H1
2166.HK,20240419,1552333000.0,FY2023H2
2166.HK,20230915,2367945000.0,FY2023H1
2167.HK,20260427,526176000.00000006,FY2025H2
2167.HK,20250925,439106000.0,FY2025H1
2167.HK,20250425,446486000.0,FY2024H2
2167.HK,20240925,400932000.0,FY2024H1
2167.HK,20240429,208987000.0,FY2023H2
2167.HK,20230922,251360000.0,FY2023H1
2168.HK,20260430,1479484000.0,FY2025H2
2168.HK,20250925,1547439000.0,FY2025H1
2168.HK,20250428,1448605000.0,FY2024H2
2168.HK,20240926,1440208000.0,FY2024H1
2168.HK,20240429,1372659000.0,FY2023H2
2168.HK,20230928,1749305000.0,FY2023H1
2169.HK,20260428,1360603000.0,FY2025H2
2169.HK,20250925,1360155000.0,FY2025H1
2169.HK,20250428,1218557000.0,FY2024H2
2169.HK,20240927,1181784000.0,FY2024H1
2169.HK,20240426,1213591000.0,FY2023H2
2169.HK,20230919,1146264000.0,FY2023H1
2170.HK,20260422,888403000.0,FY2025H2
2170.HK,20250925,880249000.0,FY2025H1
2170.HK,20250423,958962000.0,FY2024H2
2170.HK,20240927,887474000.0,FY2024H1
2170.HK,20240424,806881000.0,FY2023H2
2170.HK,20230926,720323000.0,FY2023H1
2171.HK,20260410,168722000.0,FY2025H2
2171.HK,20250904,252598000.0,FY2025H1
2171.HK,20250416,193976000.0,FY2024H2
2171.HK,20240909,449928000.0,FY2024H1
2171.HK,20240418,407462000.0,FY2023H2
2171.HK,20230919,961036000.0,FY2023H1
2172.HK,20260427,1496666000.0,FY2025H2
2172.HK,20250925,1515480000.0,FY2025H1
2172.HK,20250425,1266171000.0,FY2024H2
2172.HK,20240927,1250249000.0,FY2024H1
2172.HK,20240429,1079038000.0,FY2023H2
2172.HK,20230922,1066005000.0000001,FY2023H1
2175.HK,20251223,1694132000.0,FY2025H2
2175.HK,20250522,1650751000.0,FY2025H1
2175.HK,20241230,1359023000.0,FY2024H2
2175.HK,20240619,1335237000.0,FY2024H1
2175.HK,20240610,1011831000.0,FY2023H1
2176.HK,20260423,73712000.0,FY2025H2
2176.HK,20250901,86251000.0,FY2025H1
2176.HK,20250409,78886000.0,FY2024H2
2176.HK,20240830,87538000.0,FY2024H1
2176.HK,20240416,74756000.0,FY2023H2
2176.HK,20230831,97940000.0,FY2023H1
2177.HK,20260428,749024000.0,FY2025H2
2177.HK,20250925,813840000.0,FY2025H1
2177.HK,20250428,751377000.0,FY2024H2
2177.HK,20240926,803662000.0,FY2024H1
2177.HK,20240426,818954000.0,FY2023H2
2177.HK,20230927,1038214000.0,FY2023H1
2178.HK,20260416,638647000.0,FY2025H2
2178.HK,20250917,582175000.0,FY2025H1
2178.HK,20250415,627332000.0,FY2024H2
2178.HK,20240912,664269000.0,FY2024H1
2178.HK,20240424,685717000.0,FY2023H2
2178.HK,20230922,674504000.0,FY2023H1
2179.HK,20260429,1400685000.0,FY2025H2
2179.HK,20250925,1427290000.0,FY2025H1
2179.HK,20250422,1611887000.0,FY2024H2
2179.HK,20240926,1450925000.0,FY2024H1
2179.HK,20240416,1264546000.0,FY2023H2
2179.HK,20230926,1278062000.0,FY2023H1
2180.HK,20260424,1680664000.0,FY2025H2
2180.HK,20250912,1722950000.0,FY2025H1
2180.HK,20250424,1737652000.0,FY2024H2
2180.HK,20240913,1398524000.0,FY2024H1
2180.HK,20240426,1368390000.0,FY2023H2
2180.HK,20230911,1241526000.0,FY2023H1
2181.HK,20260427,1044202000.0,FY2025H2
2181.HK,20250922,973684000.0,FY2025H1
2181.HK,20250422,926874000.0,FY2024H2
2181.HK,20240924,871219000.0,FY2024H1
2181.HK,20240418,859818000.0,FY2023H2
2181.HK,20230915,877251000.0,FY2023H1
2182.HK,20260427,741260000.0,FY2025H2
2182.HK,20250926,764370000.0,FY2025H1
2182.HK,20250425,794859000.0,FY2024H2
2182.HK,20240927,804195000.0,FY2024H1
2182.HK,20240426,841791000.0,FY2023H2
2182.HK,20230928,916517000.0,FY2023H1
2185.HK,20260429,576236000.0,FY2025H2
2185.HK,20250929,529965000.00000006,FY2025H1
2185.HK,20250429,366408000.0,FY2024H2
2185.HK,20240926,356421000.0,FY2024H1
2185.HK,20240427,296075000.0,FY2023H2
2185.HK,20230921,374058000.0,FY2023H1
2186.HK,20260429,27258612000.0,FY2025H2
2186.HK,20250929,24005322000.0,FY2025H1
2186.HK,20250429,23662599000.0,FY2024H2
2186.HK,20240929,22834355000.0,FY2024H1
2186.HK,20240429,21209812000.0,FY2023H2
2186.HK,20230928,20775297000.0,FY2023H1
2187.HK,20260428,1237846000.0,FY2025H2
2187.HK,20250905,1104305000.0,FY2025H1
2187.HK,20250422,1099808000.0,FY2024H2
2187.HK,20240909,1213038000.0,FY2024H1
2187.HK,20240419,1301490000.0,FY2023H2
2187.HK,20230908,1378591000.0,FY2023H1
2188.HK,20260422,865922000.0,FY2025H2
2188.HK,20250926,837347000.0,FY2025H1
2188.HK,20250425,886836000.0,FY2024H2
2188.HK,20240926,915311000.0,FY2024H1
2188.HK,20240425,859075000.0,FY2023H2
2188.HK,20230915,828645000.0,FY2023H1
2189.HK,20250731,758509000.0,FY2025H2
2189.HK,20241213,788995000.0,FY2025H1
2189.HK,20240730,825881000.0,FY2024H2
2189.HK,20231220,654778000.0,FY2024H1
2189.HK,20230718,627863000.0,FY2023H2
2189.HK,20221129,586905000.0,FY2023H1
2190.HK,20260421,2994069000.0,FY2025H2
2190.HK,20250923,3031537000.0,FY2025H1
2190.HK,20250429,3034452000.0,FY2024H2
2190.HK,20240920,2953887000.0,FY2024H1
2190.HK,20240425,2289122000.0,FY2023H2
2190.HK,20230914,1990223000.0,FY2023H1
2192.HK,20260421,2397377000.0,FY2025H2
2192.HK,20250919,1974107000.0,FY2025H1
2192.HK,20250414,1070935000.0,FY2024H2
2192.HK,20240925,927586000.0,FY2024H1
2192.HK,20240426,343036000.0,FY2023H2
2192.HK,20230921,338792000.0,FY2023H1
2193.HK,20250729,227733000.0,FY2025H2
2193.HK,20241230,225310000.0,FY2025H1
2193.HK,20240726,258916999.99999997,FY2024H2
2193.HK,20231215,234114000.0,FY2024H1
2193.HK,20230728,226205000.0,FY2023H2
2193.HK,20221216,283705000.0,FY2023H1
2195.HK,20260428,158214000.0,FY2025H2
2195.HK,20250926,151992000.0,FY2025H1
2195.HK,20250423,187659000.0,FY2024H2
2195.HK,20240919,153637000.0,FY2024H1
2195.HK,20240425,167346000.0,FY2023H2
2195.HK,20230921,177433000.0,FY2023H1
2196.HK,20260421,95888067000.0,FY2025H2
2196.HK,20250917,94695841000.0,FY2025H1
2196.HK,20250423,92793738000.0,FY2024H2
2196.HK,20240920,90453122000.0,FY2024H1
2196.HK,20240424,88800314000.0,FY2023H2
2196.HK,20230919,86064620000.0,FY2023H1
2197.HK,20260423,190292000.0,FY2025H2
2197.HK,20250918,213266000.0,FY2025H1
2197.HK,20250417,411501000.0,FY2024H2
2197.HK,20240919,1338497000.0,FY2024H1
2197.HK,20240425,1365570000.0,FY2023H2
2197.HK,20230915,1814590000.0,FY2023H1
2198.HK,20260421,21732358000.0,FY2025H2
2198.HK,20250915,21748688000.0,FY2025H1
2198.HK,20250429,21541543000.0,FY2024H2
2198.HK,20240913,20963909000.0,FY2024H1
2198.HK,20240429,20637622000.0,FY2023H2
2198.HK,20230915,20074756000.0,FY2023H1
2199.HK,20250725,7986265000.0,FY2025H2
2199.HK,20241220,8357356000.0,FY2025H1
2199.HK,20240719,7979633000.0,FY2024H2
2199.HK,20231220,8011890000.0,FY2024H1
2199.HK,20230720,8007262000.0,FY2023H2
2199.HK,20221220,8241686000.0,FY2023H1
2202.HK,20260415,959102074000.0,FY2025H2
2202.HK,20251030,1076206744000.0,FY2025Q3
2202.HK,20250919,1124801312000.0,FY2025H1
2202.HK,20250429,1172917343000.0,FY2025Q1
2202.HK,20250411,1202250468000.0,FY2024H2
2202.HK,20241030,1279869142000.0,FY2024Q3
2202.HK,20240920,1332849951000.0,FY2024H1
2202.HK,20240430,1383063992000.0,FY2024Q1
2202.HK,20240408,1407929587000.0,FY2023H2
2202.HK,20231027,1545479329000.0,FY2023Q3
2202.HK,20230918,1564517430000.0,FY2023H1
2203.HK,20260422,95431000.0,FY2025H2
2203.HK,20250917,110214000.0,FY2025H1
2203.HK,20250417,126172000.0,FY2024H2
2203.HK,20240927,262416999.99999997,FY2024H1
2203.HK,20240429,236723000.0,FY2023H2
2203.HK,20230921,269665000.0,FY2023H1
2205.HK,20260429,1876165000.0,FY2025H2
2205.HK,20250926,1463920000.0,FY2025H1
2205.HK,20250429,1383779000.0,FY2024H2
2205.HK,20240910,1023457000.0,FY2024H1
2205.HK,20240417,896692000.0,FY2023H2
2205.HK,20230915,892419000.0,FY2023H1
2207.HK,20240925,480109000.0,FY2024H1
2207.HK,20240426,546237000.0,FY2023H2
2207.HK,20230928,546017000.0,FY2023H1
2208.HK,20260422,143354097000.0,FY2025H2
2208.HK,20250929,139931798000.0,FY2025H1
2208.HK,20250424,131576348000.0,FY2024H2
2208.HK,20240926,124460914000.0,FY2024H1
2208.HK,20240425,117091838000.0,FY2023H2
2208.HK,20230926,114529559000.0,FY2023H1
2209.HK,20260422,147815000.0,FY2025H2
2209.HK,20250828,142394000.0,FY2025H1
2209.HK,20250416,105040000.0,FY2024H2
2209.HK,20240904,80898000.0,FY2024H1
2209.HK,20240429,49304000.0,FY2023H2
2209.HK,20230831,50780000.0,FY2023H1
2210.HK,20260429,1836700000.0,FY2025H2
2210.HK,20250916,1856409000.0,FY2025H1
2210.HK,20250429,1658432000.0,FY2024H2
2210.HK,20240919,1289443000.0,FY2024H1
2210.HK,20240429,1262190000.0,FY2023H2
2210.HK,20230906,1141104000.0,FY2023H1
2211.HK,20251021,434200000.0,FY2025H2
2211.HK,20250328,555350000.0,FY2025H1
2211.HK,20241023,656514000.0,FY2024H2
2211.HK,20240326,716662000.0,FY2024H1
2211.HK,20231019,695869000.0,FY2023H2
2211.HK,20230324,800485000.0,FY2023H1
2212.HK,20260422,181007000.0,FY2025H2
2212.HK,20250911,146776000.0,FY2025H1
2212.HK,20250428,138369000.0,FY2024H2
2212.HK,20240903,122461000.0,FY2024H1
2212.HK,20240423,124757000.0,FY2023H2
2212.HK,20230905,44573000.0,FY2023H1
2215.HK,20260423,1007818000.0,FY2025H2
2215.HK,20250917,1218647000.0,FY2025H1
2215.HK,20250423,1138926000.0,FY2024H2
2215.HK,20240917,1309859000.0,FY2024H1
2215.HK,20240429,1194921000.0,FY2023H2
2215.HK,20230921,864231000.0,FY2023H1
2216.HK,20260420,124433000.0,FY2025H2
2216.HK,20250925,139215000.0,FY2025H1
2216.HK,20250424,129402999.99999999,FY2024H2
2216.HK,20240924,128139999.99999999,FY2024H1
2216.HK,20240426,112199000.0,FY2023H2
2216.HK,20230921,105790000.0,FY2023H1
2217.HK,20250730,1299426000.0,FY2025H2
2217.HK,20241218,1250361000.0,FY2025H1
2217.HK,20240711,1271401000.0,FY2024H2
2217.HK,20231221,1356399000.0,FY2024H1
2217.HK,20230713,1299357000.0,FY2023H2
2217.HK,20221208,1305631000.0,FY2023H1
2218.HK,20260327,2521544231.7000003,FY2025H2
2218.HK,20251029,2226314907.48,FY2025Q3
2218.HK,20250818,1921877219.8,FY2025H1
2218.HK,20250422,2231614227.3599997,FY2025Q1
2218.HK,20250326,2537484648.35,FY2024H2
2218.HK,20241030,2048365211.5300002,FY2024Q3
2218.HK,20240826,2397912469.85,FY2024H1
2218.HK,20240426,2501988952.71999,FY2024Q1
2218.HK,20240306,2060581141.6599998,FY2023H2
2218.HK,20231030,2467551574.3300004,FY2023Q3
2218.HK,20230830,2463670105.56,FY2023H1
2218.HK,20230426,2352890502.89,FY2023Q1
2219.HK,20260421,2353447000.0,FY2025H2
2219.HK,20250924,2549411000.0,FY2025H1
2219.HK,20250428,1914532000.0,FY2024H2
2219.HK,20240924,2233933000.0,FY2024H1
2219.HK,20240425,2253383000.0,FY2023H2
2219.HK,20230922,2283760000.0,FY2023H1
2221.HK,20250730,967385000.0,FY2025H2
2221.HK,20241209,1025612000.0000001,FY2025H1
2221.HK,20240716,943182000.0,FY2024H2
2221.HK,20231207,743789000.0,FY2024H1
2221.HK,20230724,770325000.0,FY2023H2
2221.HK,20221207,610510000.0,FY2023H1
2222.HK,20260424,439225000.0,FY2025H2
2222.HK,20250915,441295000.0,FY2025H1
2222.HK,20250425,438086000.0,FY2024H2
2222.HK,20240913,431127000.0,FY2024H1
2222.HK,20240424,453985000.0,FY2023H2
2222.HK,20230921,429547000.0,FY2023H1
2223.HK,20260422,67673000.0,FY2025H2
2223.HK,20250911,300916000.0,FY2025H1
2223.HK,20250422,319055000.0,FY2024H2
2223.HK,20240912,322251000.0,FY2024H1
2223.HK,20240422,343074000.0,FY2023H2
2223.HK,20230914,328669000.0,FY2023H1
2225.HK,20260424,52724000.0,FY2025H2
2225.HK,20250923,44740000.0,FY2025H1
2225.HK,20250425,47899000.0,FY2024H2
2225.HK,20240920,51678000.0,FY2024H1
2225.HK,20240425,42024000.0,FY2023H2
2225.HK,20230925,33123769.000000004,FY2023H1
2226.HK,20260428,1001202000.0,FY2025H2
2226.HK,20250919,1018716000.0,FY2025H1
2226.HK,20250428,1044021000.0,FY2024H2
2226.HK,20240920,1074780000.0,FY2024H1
2226.HK,20240425,1103064000.0,FY2023H2
2226.HK,20230925,1111696000.0,FY2023H1
2227.HK,20260430,85194000.0,FY2025H2
2227.HK,20250918,62909000.0,FY2025H1
2227.HK,20250430,70199000.0,FY2024H2
2227.HK,20240920,59463000.0,FY2024H1
2227.HK,20240430,56362000.0,FY2023H2
2227.HK,20230919,46234000.0,FY2023H1
2228.HK,20260417,7637603000.0,FY2025H2
2228.HK,20250916,5406452000.0,FY2025H1
2228.HK,20250407,3188592000.0,FY2024H2
2228.HK,20240916,3148897000.0,FY2024H1
2230.HK,20250729,734276000.0,FY2025H2
2230.HK,20241227,682582000.0,FY2025H1
2230.HK,20240730,682525000.0,FY2024H2
2230.HK,20231228,737445000.0,FY2024H1
2230.HK,20230727,635735000.0,FY2023H2
2230.HK,20221229,732216000.0,FY2023H1
2231.HK,20260430,6187312000.0,FY2025H2
2231.HK,20250918,6302367000.0,FY2025H1
2231.HK,20250430,6934259000.0,FY2024H2
2231.HK,20240919,8312242000.0,FY2024H1
2231.HK,20240430,10167519000.0,FY2023H2
2231.HK,20230915,11756078000.0,FY2023H1
2232.HK,20260423,1727231000.0,FY2025H2
2232.HK,20250929,1750327000.0,FY2025H1
2232.HK,20250428,1752111000.0,FY2024H2
2232.HK,20240925,1441118000.0,FY2024H1
2232.HK,20240429,1356162000.0,FY2023H2
2232.HK,20230926,1427748000.0,FY2023H1
2233.HK,20260423,34362764000.0,FY2025H2
2233.HK,20250918,34758597000.0,FY2025H1
2233.HK,20250424,34998098000.0,FY2024H2
2233.HK,20240913,34822296000.0,FY2024H1
2233.HK,20240419,31584079000.0,FY2023H2
2233.HK,20230921,29586731000.0,FY2023H1
2235.HK,20260430,803584314.7099999,FY2025H2
2235.HK,20250930,491860152.59,FY2025H1
2235.HK,20250430,449087985.89000005,FY2024H2
2235.HK,20240927,362592859.22999996,FY2024H1
2235.HK,20240425,272900966.45,FY2023H2
2235.HK,20230926,212540000.0,FY2023H1
2236.HK,20260423,7888863000.0,FY2025H2
2236.HK,20250925,9280428000.0,FY2025H1
2236.HK,20250428,8475898999.999999,FY2024H2
2236.HK,20240925,9053959000.0,FY2024H1
2236.HK,20240425,8542130999.999999,FY2023H2
2236.HK,20230925,8704213000.0,FY2023H1
2237.HK,20260413,547782000.0,FY2025H2
2237.HK,20250911,478898000.0,FY2025H1
2237.HK,20250410,529908000.0,FY2024H2
2237.HK,20240905,511502000.0,FY2024H1
2237.HK,20240410,463707000.0,FY2023H2
2237.HK,20230907,362304000.0,FY2023H1
2238.HK,20260429,191060217000.0,FY2025H2
2238.HK,20250926,190443950000.0,FY2025H1
2238.HK,20250425,195936570000.0,FY2024H2
2238.HK,20240927,188804112000.0,FY2024H1
2238.HK,20240426,178926439000.0,FY2023H2
2238.HK,20230922,167379052000.0,FY2023H1
2239.HK,20260415,129397922.0,FY2025H2
2239.HK,20250910,112113885.0,FY2025H1
2239.HK,20250417,125957919.0,FY2024H2
2239.HK,20240820,152663172.0,FY2024H1
2239.HK,20240430,168886752.0,FY2023H2
2239.HK,20230911,185283156.0,FY2023H1
2245.HK,20260430,40667125000.0,FY2025H2
2245.HK,20250929,36954016000.0,FY2025H1
2245.HK,20250429,32701385000.0,FY2024H2
2245.HK,20240920,30706310000.0,FY2024H1
2245.HK,20240429,25829393000.0,FY2023H2
2245.HK,20230919,22297952000.0,FY2023H1
2246.HK,20260429,280976000.0,FY2025H2
2246.HK,20250929,287842000.0,FY2025H1
2246.HK,20250429,314786000.0,FY2024H2
2246.HK,20240927,219528000.0,FY2024H1
2246.HK,20240426,453776000.0,FY2023H2
2246.HK,20230925,572570000.0,FY2023H1
2250.HK,20260423,176949000.0,FY2025H2
2250.HK,20250919,196629000.0,FY2025H1
2250.HK,20250416,215654000.0,FY2024H2
2250.HK,20240910,224768000.0,FY2024H1
2250.HK,20240412,242019000.0,FY2023H2
2250.HK,20230911,218279000.0,FY2023H1
2251.HK,20260429,643220000.0,FY2025H2
2251.HK,20250926,683347000.0,FY2025H1
2251.HK,20250428,644270000.0,FY2024H2
2251.HK,20240926,872393000.0,FY2024H1
2251.HK,20240425,616630000.0,FY2023H2
2251.HK,20230925,768791000.0,FY2023H1
2252.HK,20260430,638808000.0,FY2025H2
2252.HK,20250925,680578000.0,FY2025H1
2252.HK,20250430,625824000.0,FY2024H2
2252.HK,20240926,900350000.0,FY2024H1
2252.HK,20240424,880639000.0,FY2023H2
2252.HK,20230921,1037936999.9999999,FY2023H1
2255.HK,20260429,9731494000.0,FY2025H2
2255.HK,20250929,10018645000.0,FY2025H1
2255.HK,20250424,10274815000.0,FY2024H2
2255.HK,20240926,9876471000.0,FY2024H1
2255.HK,20240429,9820480000.0,FY2023H2
2255.HK,20230927,8966100000.0,FY2023H1
2256.HK,20260428,1604093000.0,FY2025H2
2256.HK,20250915,1691979000.0,FY2025H1
2256.HK,20250415,1817516000.0,FY2024H2
2256.HK,20240919,1952714000.0,FY2024H1
2256.HK,20240416,1537301000.0,FY2023H2
2256.HK,20230918,1527598000.0,FY2023H1
2257.HK,20260424,7087000.0,FY2025H2
2257.HK,20250905,14432000.0,FY2025H1
2257.HK,20250425,16559999.999999998,FY2024H2
2257.HK,20240930,26831000.0,FY2024H1
2257.HK,20240429,51903000.0,FY2023H2
2257.HK,20230908,66538000.0,FY2023H1
2258.HK,20260422,2607219000.0,FY2025H2
2258.HK,20250922,2284503000.0,FY2025H1
2258.HK,20250423,2439189000.0,FY2024H2
2258.HK,20240923,2249468000.0,FY2024H1
2258.HK,20240423,2508191000.0,FY2023H2
2258.HK,20230918,2169237000.0,FY2023H1
2259.HK,20260429,8910133000.0,FY2025H2
2259.HK,20250919,7061338000.0,FY2025H1
2260.HK,20260424,816039000.0,FY2025H2
2260.HK,20250919,799013000.0,FY2025H1
2260.HK,20250417,815833000.0,FY2024H2
2260.HK,20240919,746263000.0,FY2024H1
2260.HK,20240419,744426000.0,FY2023H2
2260.HK,20230922,635547000.0,FY2023H1
2262.HK,20260422,354620000.0,FY2025H2
2262.HK,20250909,364900000.0,FY2025H1
2262.HK,20250422,355305000.0,FY2024H2
2262.HK,20240910,366320000.0,FY2024H1
2262.HK,20240426,347776000.0,FY2023H2
2262.HK,20230906,376343000.0,FY2023H1
2263.HK,20250729,321626000.0,FY2025H2
2263.HK,20241227,257925000.0,FY2025H1
2263.HK,20240730,308735000.0,FY2024H2
2263.HK,20231227,293541000.0,FY2024H1
2263.HK,20230728,383495000.0,FY2023H2
2263.HK,20221228,455097000.0,FY2023H1
2265.HK,20260429,1014894000.0,FY2025H2
